root_form,form_name,filed_at,reporting_for,entity_name,ticker,company_cik,company_cik_trimmed,place_of_business,incorporated_location,file_num,film_num,file_num_search_url,filing_details_url,filing_document_url
,,2021-05-27,,Forest Road Acquisition Corp.,"BODI, BODYW",0001826889,1826889,"New York, New York",Delaware,333-253136,21970930,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-253136&action=getcompany,https://www.sec.gov/Archives/edgar/data/1826889/000119312521174916/0001193125-21-174916-index.html,https://www.sec.gov/Archives/edgar/data/1826889/000119312521174916/d111487ds4a.htm
,,2021-02-16,,VG Acquisition Corp.,ME,0001804591,1804591,"New York, New York",Cayman Islands,377-04259,21640959,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=377-04259&action=getcompany,https://www.sec.gov/Archives/edgar/data/1804591/000095012321002953/0000950123-21-002953-index.html,https://www.sec.gov/Archives/edgar/data/1804591/000095012321002953/filename1.htm
,,2021-03-01,,GuideStone Funds,,0001131013,1131013,"Dallas, Texas",Delaware,811-10263,21699252,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-10263&action=getcompany,https://www.sec.gov/Archives/edgar/data/1131013/000119312521063807/0001193125-21-063807-index.html,https://www.sec.gov/Archives/edgar/data/1131013/000119312521063807/d36859d485apos.htm
,,2021-05-25,,Silver Spike Acquisition Corp.,"MAPS, MAPSW",0001779474,1779474,"Grand Cayman, Cayman Islands",Cayman Islands,333-252186,21958741,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-252186&action=getcompany,https://www.sec.gov/Archives/edgar/data/1779474/000114036121018618/0001140361-21-018618-index.html,https://www.sec.gov/Archives/edgar/data/1779474/000114036121018618/nt10018014x9_s4a.htm
,,2021-06-28,,Osprey Technology Acquisition Corp.,"BKSY, BKSY-WT",0001753539,1753539,"Philadelphia, Pennsylvania",Delaware,333-256103,211049597,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-256103&action=getcompany,https://www.sec.gov/Archives/edgar/data/1753539/000119312521200716/0001193125-21-200716-index.html,https://www.sec.gov/Archives/edgar/data/1753539/000119312521200716/d138775ds4a.htm
,,2021-07-14,,Osprey Technology Acquisition Corp.,"BKSY, BKSY-WT",0001753539,1753539,"Philadelphia, Pennsylvania",Delaware,333-256103,211090905,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-256103&action=getcompany,https://www.sec.gov/Archives/edgar/data/1753539/000119312521215407/0001193125-21-215407-index.html,https://www.sec.gov/Archives/edgar/data/1753539/000119312521215407/d138775ds4a.htm
,,2021-05-26,,Silver Spike Acquisition Corp.,"MAPS, MAPSW",0001779474,1779474,"Grand Cayman, Cayman Islands",Cayman Islands,333-252186,21967485,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-252186&action=getcompany,https://www.sec.gov/Archives/edgar/data/1779474/000114036121018872/0001140361-21-018872-index.html,https://www.sec.gov/Archives/edgar/data/1779474/000114036121018872/nt10018014x10_424b3.htm
,,2021-05-14,,Silver Spike Acquisition Corp.,"MAPS, MAPSW",0001779474,1779474,"Grand Cayman, Cayman Islands",Cayman Islands,333-252186,21925664,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-252186&action=getcompany,https://www.sec.gov/Archives/edgar/data/1779474/000114036121017448/0001140361-21-017448-index.html,https://www.sec.gov/Archives/edgar/data/1779474/000114036121017448/nt10018014x6_s4a.htm
,,2021-05-26,,Silver Spike Acquisition Corp.,"MAPS, MAPSW",0001779474,1779474,"Grand Cayman, Cayman Islands",Cayman Islands,001-39021,21967514,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39021&action=getcompany,https://www.sec.gov/Archives/edgar/data/1779474/000114036121018874/0001140361-21-018874-index.html,https://www.sec.gov/Archives/edgar/data/1779474/000114036121018874/nt10018014x11_defm14a.htm
,,2021-10-26,,Pioneer Merger Corp.,,0001829797,1829797,"New York, New York",Cayman Islands,333-257305,211349596,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-257305&action=getcompany,https://www.sec.gov/Archives/edgar/data/1829797/000110465921130045/0001104659-21-130045-index.html,https://www.sec.gov/Archives/edgar/data/1829797/000110465921130045/tm2116619-27_s4a.htm
,,2021-09-30,,Pioneer Merger Corp.,,0001829797,1829797,"New York, New York",Cayman Islands,333-257305,211295671,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-257305&action=getcompany,https://www.sec.gov/Archives/edgar/data/1829797/000110465921121271/0001104659-21-121271-index.html,https://www.sec.gov/Archives/edgar/data/1829797/000110465921121271/pacx-20210930xs4.htm
,,2021-08-11,,Osprey Technology Acquisition Corp.,"BKSY, BKSY-WT",0001753539,1753539,"Philadelphia, Pennsylvania",Delaware,333-256103,211162895,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-256103&action=getcompany,https://www.sec.gov/Archives/edgar/data/1753539/000119312521243145/0001193125-21-243145-index.html,https://www.sec.gov/Archives/edgar/data/1753539/000119312521243145/d138775d424b3.htm
,,2021-08-02,,Osprey Technology Acquisition Corp.,"BKSY, BKSY-WT",0001753539,1753539,"Philadelphia, Pennsylvania",Delaware,333-256103,211137085,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-256103&action=getcompany,https://www.sec.gov/Archives/edgar/data/1753539/000119312521233509/0001193125-21-233509-index.html,https://www.sec.gov/Archives/edgar/data/1753539/000119312521233509/d138775ds4a.htm
,,2021-01-19,,Silver Spike Acquisition Corp.,"MAPS, MAPSW",0001779474,1779474,"Grand Cayman, Cayman Islands",Cayman Islands,333-252186,21533420,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-252186&action=getcompany,https://www.sec.gov/Archives/edgar/data/1779474/000114036121001343/0001140361-21-001343-index.html,https://www.sec.gov/Archives/edgar/data/1779474/000114036121001343/nt10018014x1_s4.htm
,,2021-05-17,,VG Acquisition Corp.,ME,0001804591,1804591,"New York, New York",Cayman Islands,001-39587,21926926,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39587&action=getcompany,https://www.sec.gov/Archives/edgar/data/1804591/000119312521162292/0001193125-21-162292-index.html,https://www.sec.gov/Archives/edgar/data/1804591/000119312521162292/d127117ddefm14a.htm
,,2021-05-17,,VG Acquisition Corp.,ME,0001804591,1804591,"New York, New York",Cayman Islands,333-254772,21926915,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-254772&action=getcompany,https://www.sec.gov/Archives/edgar/data/1804591/000119312521162289/0001193125-21-162289-index.html,https://www.sec.gov/Archives/edgar/data/1804591/000119312521162289/d127117d424b3.htm
,,2021-05-13,,VG Acquisition Corp.,ME,0001804591,1804591,"New York, New York",Cayman Islands,333-254772,21917254,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-254772&action=getcompany,https://www.sec.gov/Archives/edgar/data/1804591/000119312521159847/0001193125-21-159847-index.html,https://www.sec.gov/Archives/edgar/data/1804591/000119312521159847/d127117ds4a.htm
,,2021-03-26,,VG Acquisition Corp.,ME,0001804591,1804591,"New York, New York",Cayman Islands,333-254772,21777752,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-254772&action=getcompany,https://www.sec.gov/Archives/edgar/data/1804591/000119312521096583/0001193125-21-096583-index.html,https://www.sec.gov/Archives/edgar/data/1804591/000119312521096583/d127117ds4.htm
,,2021-05-05,,VG Acquisition Corp.,ME,0001804591,1804591,"New York, New York",Cayman Islands,333-254772,21891315,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-254772&action=getcompany,https://www.sec.gov/Archives/edgar/data/1804591/000119312521150945/0001193125-21-150945-index.html,https://www.sec.gov/Archives/edgar/data/1804591/000119312521150945/d127117ds4a.htm
,,2021-11-12,,Pioneer Merger Corp.,,0001829797,1829797,"New York, New York",Cayman Islands,333-257305,211402117,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-257305&action=getcompany,https://www.sec.gov/Archives/edgar/data/1829797/000110465921137850/0001104659-21-137850-index.html,https://www.sec.gov/Archives/edgar/data/1829797/000110465921137850/tm2116619-32_s4a.htm
,,2021-10-01,,Wejo Group Ltd,,0001864448,1864448,"Manchester, United Kingdom",Bermuda,333-257964,211299418,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-257964&action=getcompany,https://www.sec.gov/Archives/edgar/data/1864448/000110465921122018/0001104659-21-122018-index.html,https://www.sec.gov/Archives/edgar/data/1864448/000110465921122018/tm2121431-6_s4a.htm
,,2021-10-18,,Wejo Group Ltd,,0001864448,1864448,"Manchester, United Kingdom",Bermuda,333-257964,211328650,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-257964&action=getcompany,https://www.sec.gov/Archives/edgar/data/1864448/000110465921127200/0001104659-21-127200-index.html,https://www.sec.gov/Archives/edgar/data/1864448/000110465921127200/tm2121431-18_s4a.htm
,,2021-10-22,,Wejo Group Ltd,,0001864448,1864448,"Manchester, United Kingdom",Bermuda,333-257964,211340741,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-257964&action=getcompany,https://www.sec.gov/Archives/edgar/data/1864448/000110465921128983/0001104659-21-128983-index.html,https://www.sec.gov/Archives/edgar/data/1864448/000110465921128983/tm2121431-21_424b3.htm
,,2021-10-22,,Virtuoso Acquisition Corp.,,0001822888,1822888,"Westport, Connecticut",Delaware,001-39913,211341041,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39913&action=getcompany,https://www.sec.gov/Archives/edgar/data/1822888/000110465921129013/0001104659-21-129013-index.html,https://www.sec.gov/Archives/edgar/data/1822888/000110465921129013/tm2121431-23_def14a.htm
,,2021-04-29,,GuideStone Funds,,0001131013,1131013,"Dallas, Texas",Delaware,811-10263,21872227,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-10263&action=getcompany,https://www.sec.gov/Archives/edgar/data/1131013/000119312521140859/0001193125-21-140859-index.html,https://www.sec.gov/Archives/edgar/data/1131013/000119312521140859/d99460d485bpos.htm
,,2021-10-07,,Wejo Group Ltd,,0001864448,1864448,"Manchester, United Kingdom",Bermuda,333-257964,211312790,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-257964&action=getcompany,https://www.sec.gov/Archives/edgar/data/1864448/000110465921124209/0001104659-21-124209-index.html,https://www.sec.gov/Archives/edgar/data/1864448/000110465921124209/tm2121431-13_s4a.htm
,,2021-02-26,,Direxion Shares ETF Trust,,0001424958,1424958,"New York, New York",Delaware,811-22201,21683305,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-22201&action=getcompany,https://www.sec.gov/Archives/edgar/data/1424958/000119312521057795/0001193125-21-057795-index.html,https://www.sec.gov/Archives/edgar/data/1424958/000119312521057795/d14196d485bpos.htm
,,2021-12-22,,Polestar Automotive Holding UK Ltd,"PSNY, PLSAY, PSNYW",0001884082,1884082,"Goteborg, Sweden",United Kingdom,333-260992,211510836,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-260992&action=getcompany,https://www.sec.gov/Archives/edgar/data/1884082/000119312521363929/0001193125-21-363929-index.html,https://www.sec.gov/Archives/edgar/data/1884082/000119312521363929/d239003df4a.htm
